state_postal_code,county_name,county_fips_code,year,population_estimate,population_density,coc_number,bos_region
PA,Montour County,42093,2010,18302,140.5225965,,
PA,Montour County,42093,2011,18365,141.00630995,,
PA,Montour County,42093,2012,18431,141.51305737,,
PA,Montour County,42093,2013,18397,141.25200567,,
PA,Montour County,42093,2014,18417,141.40556549,,
PA,Montour County,42093,2015,18292,140.44581658,,
PA,Montour County,42093,2016,18244,140.077273,,
PA,Montour County,42093,2017,18275,140.31529073,,
PA,Montour County,42093,2018,18240,140.04656104,,
PA,Northampton County,42095,2010,297914,805.94491501,,
PA,Northampton County,42095,2011,298222,806.77814552,,
PA,Northampton County,42095,2012,299000,808.88286414,,
PA,Northampton County,42095,2013,298957,808.76653651,,
PA,Northampton County,42095,2014,299624,810.57096751,,
PA,Northampton County,42095,2015,300120,811.91279327,,
PA,Northampton County,42095,2016,301364,815.27817883,,
PA,Northampton County,42095,2017,302976,819.63911253,,
PA,Northampton County,42095,2018,304807,824.59250559,,
PA,Northumberland County,42097,2010,94301,205.89655804,,
PA,Northumberland County,42097,2011,94395,206.10179739,,
PA,Northumberland County,42097,2012,94419,206.15419893,,
PA,Northumberland County,42097,2013,93896,205.01228209,,
PA,Northumberland County,42097,2014,93609,204.38564704,,
PA,Northumberland County,42097,2015,92890,202.81578431,,
PA,Northumberland County,42097,2016,92275,201.47299491,,
PA,Northumberland County,42097,2017,91767,200.36382903,,
PA,Northumberland County,42097,2018,91083,198.87038521,,
PA,Perry County,42099,2010,45928,83.286143078,,
PA,Perry County,42099,2011,45924,83.278889451,,
PA,Perry County,42099,2012,45811,83.073974493,,
PA,Perry County,42099,2013,45653,82.787456234,,
PA,Perry County,42099,2014,45664,82.807403708,,
PA,Perry County,42099,2015,45848,83.141070541,,
PA,Perry County,42099,2016,45939,83.306090551,,
PA,Perry County,42099,2017,46032,83.474737375,,
PA,Perry County,42099,2018,46139,83.668771892,,
PA,Philadelphia County,42101,2010,1528293,11385.390705,,
PA,Philadelphia County,42101,2011,1540322,11475.003668,,
PA,Philadelphia County,42101,2012,1551797,11560.489474,,
PA,Philadelphia County,42101,2013,1558371,11609.464087,,
PA,Philadelphia County,42101,2014,1565604,11663.348081,,
PA,Philadelphia County,42101,2015,1571258,11705.468931,,
PA,Philadelphia County,42101,2016,1576390,11743.701014,,
PA,Philadelphia County,42101,2017,1580221,11772.240981,,
PA,Philadelphia County,42101,2018,1584138,11801.421626,,
PA,Pike County,42103,2010,57367,105.26817353,,
PA,Pike County,42103,2011,57067,104.71767495,,
PA,Pike County,42103,2012,56291,103.29371863,,
PA,Pike County,42103,2013,56079,102.90469963,,
PA,Pike County,42103,2014,55659,102.13400162,,
PA,Pike County,42103,2015,55350,101.56698808,,
PA,Pike County,42103,2016,55024,100.96877962,,
PA,Pike County,42103,2017,55523,101.88444226,,
PA,Pike County,42103,2018,55933,102.63679032,,
PA,Potter County,42105,2010,17456,16.143192747,,
PA,Potter County,42105,2011,17455,16.142267953,,
PA,Potter County,42105,2012,17562,16.241220842,,
PA,Potter County,42105,2013,17453,16.140418367,,
PA,Potter County,42105,2014,17190,15.897197715,,
PA,Potter County,42105,2015,17085,15.800094413,,
PA,Potter County,42105,2016,16952,15.677096897,,
PA,Potter County,42105,2017,16835,15.568896075,,
PA,Potter County,42105,2018,16622,15.371915091,,
PA,Schuylkill County,42107,2010,148285,190.44313904,,
PA,Schuylkill County,42107,2011,147519,189.45936156,,
PA,Schuylkill County,42107,2012,147120,188.94692394,,
PA,Schuylkill County,42107,2013,146665,188.36256525,,
PA,Schuylkill County,42107,2014,145391,186.72636092,,
PA,Schuylkill County,42107,2015,144129,185.10556824,,
PA,Schuylkill County,42107,2016,143521,184.32471092,,
PA,Schuylkill County,42107,2017,142666,183.2266303,,
PA,Schuylkill County,42107,2018,142067,182.45733172,,
PA,Snyder County,42109,2010,39707,120.76955137,,
PA,Snyder County,42109,2011,39777,120.98245762,,
PA,Snyder County,42109,2012,39878,121.28965093,,
PA,Snyder County,42109,2013,40120,122.02569826,,
PA,Snyder County,42109,2014,40232,122.36634827,,
PA,Snyder County,42109,2015,40523,123.25142998,,
PA,Snyder County,42109,2016,40452,123.03548221,,
PA,Snyder County,42109,2017,40585,123.44000409,,
PA,Snyder County,42109,2018,40540,123.30313578,,
PA,Somerset County,42111,2010,77763,72.380435577,,
PA,Somerset County,42111,2011,77275,71.926213742,,
PA,Somerset County,42111,2012,77012,71.681417958,,
PA,Somerset County,42111,2013,76588,71.286766199,,
PA,Somerset County,42111,2014,76151,70.880014269,,
PA,Somerset County,42111,2015,75396,70.17727352,,
PA,Somerset County,42111,2016,74892,69.708159166,,
PA,Somerset County,42111,2017,74356,69.209259773,,
PA,Somerset County,42111,2018,73952,68.833223664,,
PA,Sullivan County,42113,2010,6407,14.239685843,,
PA,Sullivan County,42113,2011,6414,14.255243484,,
PA,Sullivan County,42113,2012,6403,14.230795763,,
PA,Sullivan County,42113,2013,6299,13.99965368,,
PA,Sullivan County,42113,2014,6277,13.950758239,,
PA,Sullivan County,42113,2015,6267,13.928533039,,
PA,Sullivan County,42113,2016,6129,13.621825275,,
PA,Sullivan County,42113,2017,6139,13.644050475,,
PA,Sullivan County,42113,2018,6071,13.492919113,,
PA,Susquehanna County,42115,2010,43343,52.632927821,,
PA,Susquehanna County,42115,2011,43225,52.489636274,,
PA,Susquehanna County,42115,2012,42924,52.124121398,,
PA,Susquehanna County,42115,2013,42399,51.486595452,,
PA,Susquehanna County,42115,2014,42090,51.111365894,,
PA,Susquehanna County,42115,2015,41783,50.738565008,,
PA,Susquehanna County,42115,2016,41263,50.107110737,,
PA,Susquehanna County,42115,2017,40975,49.757382217,,
PA,Susquehanna County,42115,2018,40589,49.288648855,,
PA,Tioga County,42117,2010,41972,37.019753773,,
PA,Tioga County,42117,2011,42234,37.250840581,,
PA,Tioga County,42117,2012,42444,37.436062831,,
PA,Tioga County,42117,2013,42207,37.227026291,,
PA,Tioga County,42117,2014,41896,36.952720959,,
PA,Tioga County,42117,2015,41520,36.621084929,,
PA,Tioga County,42117,2016,41251,36.383824047,,
PA,Tioga County,42117,2017,40701,35.898718153,,
PA,Tioga County,42117,2018,40763,35.953402817,,
PA,Union County,42119,2010,45000,142.42468393,,
PA,Union County,42119,2011,45100,142.74118323,,
PA,Union County,42119,2012,45159,142.92791781,,
PA,Union County,42119,2013,44729,141.56697083,,
PA,Union County,42119,2014,44965,142.31390918,,
PA,Union County,42119,2015,45551,144.16859506,,
PA,Union County,42119,2016,45514,144.05149032,,
PA,Union County,42119,2017,44756,141.65242564,,
PA,Union County,42119,2018,44785,141.74421044,,
PA,Venango County,42121,2010,54976,81.532401506,,
PA,Venango County,42121,2011,54682,81.096383497,,
PA,Venango County,42121,2012,54192,80.369686816,,
PA,Venango County,42121,2013,53817,79.813541397,,
PA,Venango County,42121,2014,53354,79.126887186,,
PA,Venango County,42121,2015,52956,78.536631515,,
PA,Venango County,42121,2016,52480,77.830697596,,
PA,Venango County,42121,2017,51823,76.856330822,,
PA,Venango County,42121,2018,51266,76.030269492,,
PA,Warren County,42123,2010,41771,47.244856665,,
PA,Warren County,42123,2011,41501,46.93947467,,
PA,Warren County,42123,2012,41258,46.664630875,,
PA,Warren County,42123,2013,40953,46.319662326,,
PA,Warren County,42123,2014,40655,45.982611087,,
PA,Warren County,42123,2015,40327,45.611628516,,
PA,Warren County,42123,2016,40017,45.261004744,,
PA,Warren County,42123,2017,39677,44.87644964,,
PA,Warren County,42123,2018,39498,44.673992688,,
PA,Washington County,42125,2010,207929,242.62744716,,
PA,Washington County,42125,2011,208027,242.74180105,,
PA,Washington County,42125,2012,208273,243.02885265,,
PA,Washington County,42125,2013,208028,242.74296793,,
PA,Washington County,42125,2014,207946,242.64728406,,
PA,Washington County,42125,2015,207727,242.39173812,,
PA,Washington County,42125,2016,207418,242.03117331,,
PA,Washington County,42125,2017,207296,241.88881439,,
PA,Washington County,42125,2018,207346,241.94715821,,
PA,Wayne County,42127,2010,52848,72.835330005,,
PA,Wayne County,42127,2011,52725,72.665810901,,
PA,Wayne County,42127,2012,52231,71.984978078,,
PA,Wayne County,42127,2013,52184,71.920202486,,
PA,Wayne County,42127,2014,52045,71.728632117,,
PA,Wayne County,42127,2015,51812,71.407510563,,
PA,Wayne County,42127,2016,51332,70.745972597,,
PA,Wayne County,42127,2017,51215,70.584722718,,
PA,Wayne County,42127,2018,51276,70.668793168,,
PA,Westmoreland County,42129,2010,365146,355.18650532,,
PA,Westmoreland County,42129,2011,364510,354.56785246,,
PA,Westmoreland County,42129,2012,362885,352.98717495,,
PA,Westmoreland County,42129,2013,360769,350.92888964,,
PA,Westmoreland County,42129,2014,358975,349.18382167,,
PA,Westmoreland County,42129,2015,357034,347.29576318,,
PA,Westmoreland County,42129,2016,354814,345.13631451,,
PA,Westmoreland County,42129,2017,352321,342.71131203,,
PA,Westmoreland County,42129,2018,350611,341.04795292,,
PA,Wyoming County,42131,2010,28241,71.081351969,,
PA,Wyoming County,42131,2011,28306,71.244954104,,
PA,Wyoming County,42131,2012,28380,71.431208841,,
PA,Wyoming County,42131,2013,28132,70.807003775,,
PA,Wyoming County,42131,2014,28165,70.89006332,,
PA,Wyoming County,42131,2015,27808,69.991510058,,
PA,Wyoming County,42131,2016,27542,69.321999785,,
PA,Wyoming County,42131,2017,27381,68.916769883,,
PA,Wyoming County,42131,2018,27046,68.073589652,,
PA,York County,42133,2010,435403,481.53072417,,
PA,York County,42133,2011,436643,482.90209299,,
PA,York County,42133,2012,437449,483.79348272,,
PA,York County,42133,2013,438936,485.43801936,,
PA,York County,42133,2014,440496,487.16328981,,
PA,York County,42133,2015,441800,488.60543896,,
PA,York County,42133,2016,443777,490.79188747,,
PA,York County,42133,2017,445722,492.94294582,,
PA,York County,42133,2018,448273,495.76420538,,
RI,Bristol County,44001,2010,49817,2063.9551236,,
RI,Bristol County,44001,2011,49227,2039.5109876,,
RI,Bristol County,44001,2012,49267,2041.1682172,,
RI,Bristol County,44001,2013,49249,2040.4224639,,
RI,Bristol County,44001,2014,49073,2033.1306538,,
RI,Bristol County,44001,2015,49115,2034.8707449,,
RI,Bristol County,44001,2016,48863,2024.4301986,,
RI,Bristol County,44001,2017,48800,2021.8200621,,
RI,Bristol County,44001,2018,48649,2015.5640205,,
RI,Kent County,44003,2010,166031,985.00804723,,
RI,Kent County,44003,2011,165261,980.43988709,,
RI,Kent County,44003,2012,164629,976.69043616,,
RI,Kent County,44003,2013,164367,975.13607518,,
RI,Kent County,44003,2014,164503,975.94291905,,
RI,Kent County,44003,2015,163750,971.47561439,,
RI,Kent County,44003,2016,163651,970.88827952,,
RI,Kent County,44003,2017,163541,970.23568521,,
RI,Kent County,44003,2018,163861,972.13414137,,
RI,Newport County,44005,2010,83175,811.95855337,,
RI,Newport County,44005,2011,83199,812.19284258,,
RI,Newport County,44005,2012,83202,812.22212873,,
RI,Newport County,44005,2013,83452,814.66264137,,
RI,Newport County,44005,2014,83350,813.66691221,,
RI,Newport County,44005,2015,83268,812.86642407,,
RI,Newport County,44005,2016,83197,812.17331848,,
RI,Newport County,44005,2017,83018,810.42591143,,
RI,Newport County,44005,2018,82542,805.77917538,,
RI,Providence County,44007,2010,627814,1533.175888,,
RI,Providence County,44007,2011,629324,1536.8634381,,
RI,Providence County,44007,2012,631212,1541.4740968,,
RI,Providence County,44007,2013,631621,1542.47291,,
RI,Providence County,44007,2014,632737,1545.1982782,,
RI,Providence County,44007,2015,633856,1547.9309726,,
RI,Providence County,44007,2016,635230,1551.286399,,
RI,Providence County,44007,2017,634758,1550.1337344,,
RI,Providence County,44007,2018,636084,1553.3719406,,
RI,Washington County,44009,2010,127101,385.99846928,,
RI,Washington County,44009,2011,126525,384.24919022,,
RI,Washington County,44009,2012,126291,383.5385456,,
RI,Washington County,44009,2013,126433,383.96979148,,
RI,Washington County,44009,2014,126354,383.729873,,
RI,Washington County,44009,2015,126184,383.21359272,,
RI,Washington County,44009,2016,126122,383.02530226,,
RI,Washington County,44009,2017,126369,383.77542714,,
RI,Washington County,44009,2018,126179,383.19840801,,
SC,Abbeville County,45001,2010,25310,51.503079795,,
SC,Abbeville County,45001,2011,25060,50.994357158,,
SC,Abbeville County,45001,2012,25000,50.872263725,,
SC,Abbeville County,45001,2013,24880,50.628076859,,
SC,Abbeville County,45001,2014,24775,50.414413351,,
SC,Abbeville County,45001,2015,24775,50.414413351,,
SC,Abbeville County,45001,2016,24633,50.125458894,,
SC,Abbeville County,45001,2017,24560,49.976911883,,
SC,Abbeville County,45001,2018,24541,49.938248963,,
SC,Aiken County,45003,2010,160531,149.94363009,,
SC,Aiken County,45003,2011,161566,150.91036958,,
SC,Aiken County,45003,2012,162910,152.16572985,,
SC,Aiken County,45003,2013,163694,152.89802333,,
SC,Aiken County,45003,2014,164213,153.38279415,,
SC,Aiken County,45003,2015,165657,154.7315592,,
SC,Aiken County,45003,2016,167103,156.08219234,,
SC,Aiken County,45003,2017,168256,157.15914947,,
SC,Aiken County,45003,2018,169401,158.22863423,,
SC,Allendale County,45005,2010,10354,25.371814854,,
SC,Allendale County,45005,2011,10233,25.075312092,,
SC,Allendale County,45005,2012,9982,24.460252644,,
SC,Allendale County,45005,2013,9824,24.073083748,,
SC,Allendale County,45005,2014,9700,23.769229678,,
SC,Allendale County,45005,2015,9420,23.083107584,,
SC,Allendale County,45005,2016,9048,22.171545374,,
SC,Allendale County,45005,2017,9001,22.056374879,,
SC,Allendale County,45005,2018,8903,21.816232147,,
SC,Anderson County,45007,2010,187109,262.11183347,,
SC,Anderson County,45007,2011,188153,263.57432194,,
SC,Anderson County,45007,2012,188822,264.51149127,,
SC,Anderson County,45007,2013,190022,266.1925125,,
SC,Anderson County,45007,2014,191807,268.69303157,,
SC,Anderson County,45007,2015,193743,271.40507914,,
SC,Anderson County,45007,2016,195673,274.10872161,,
SC,Anderson County,45007,2017,198268,277.74393,,
SC,Anderson County,45007,2018,200482,280.84541416,,
SC,Bamberg County,45009,2010,15956,40.562657782,,
SC,Bamberg County,45009,2011,15817,40.209297953,,
SC,Bamberg County,45009,2012,15691,39.888986165,,
SC,Bamberg County,45009,2013,15401,39.151760623,,
SC,Bamberg County,45009,2014,15156,38.528932147,,
SC,Bamberg County,45009,2015,14689,37.341744808,,
SC,Bamberg County,45009,2016,14484,36.820602614,,
SC,Bamberg County,45009,2017,14397,36.599434951,,
SC,Bamberg County,45009,2018,14275,36.289291792,,
SC,Barnwell County,45011,2010,22637,41.279847175,,
SC,Barnwell County,45011,2011,22455,40.947959903,,
SC,Barnwell County,45011,2012,22354,40.763780702,,
SC,Barnwell County,45011,2013,22209,40.499365018,,
SC,Barnwell County,45011,2014,22026,40.165654189,,
SC,Barnwell County,45011,2015,21782,39.720706417,,
SC,Barnwell County,45011,2016,21611,39.408878266,,
SC,Barnwell County,45011,2017,21356,38.943871373,,
SC,Barnwell County,45011,2018,21112,38.498923601,,
SC,Beaufort County,45013,2010,162846,282.63277171,,
SC,Beaufort County,45013,2011,164029,284.68596657,,
SC,Beaufort County,45013,2012,167409,290.55223757,,
SC,Beaufort County,45013,2013,170968,296.72917796,,
SC,Beaufort County,45013,2014,175042,303.79994367,,
SC,Beaufort County,45013,2015,179825,312.10123782,,
SC,Beaufort County,45013,2016,183217,317.98833582,,
SC,Beaufort County,45013,2017,186492,323.6723706,,
SC,Beaufort County,45013,2018,188715,327.53057191,,
SC,Berkeley County,45015,2010,179420,162.57598029,,
SC,Berkeley County,45015,2011,183692,166.44692326,,
SC,Berkeley County,45015,2012,189535,171.74138013,,
SC,Berkeley County,45015,2013,193971,175.76092672,,
SC,Berkeley County,45015,2014,198232,179.62190238,,
SC,Berkeley County,45015,2015,203035,183.97399486,,
SC,Berkeley County,45015,2016,208498,188.92412628,,
SC,Berkeley County,45015,2017,214470,194.33547259,,
SC,Berkeley County,45015,2018,221091,200.33489052,,
SC,Calhoun County,45017,2010,15094,39.600993548,,
SC,Calhoun County,45017,2011,15093,39.598369923,,
SC,Calhoun County,45017,2012,14869,39.010677955,,
SC,Calhoun County,45017,2013,14989,39.325512938,,
SC,Calhoun County,45017,2014,14846,38.950334584,,
SC,Calhoun County,45017,2015,14760,38.724702846,,
SC,Calhoun County,45017,2016,14744,38.682724849,,
SC,Calhoun County,45017,2017,14693,38.548919981,,
SC,Calhoun County,45017,2018,14520,38.095032881,,
SC,Charleston County,45019,2010,350963,382.34639126,,
SC,Charleston County,45019,2011,357315,389.26639217,,
SC,Charleston County,45019,2012,364628,397.23332646,,
SC,Charleston County,45019,2013,371724,404.96385643,,
SC,Charleston County,45019,2014,379814,413.77727068,,
SC,Charleston County,45019,2015,389299,424.11042694,,
SC,Charleston County,45019,2016,396785,432.26583103,,
SC,Charleston County,45019,2017,401738,437.66173224,,
SC,Charleston County,45019,2018,405905,442.2013487,,
SC,Cherokee County,45021,2010,55535,141.19010077,,
SC,Cherokee County,45021,2011,55701,141.61213294,,
SC,Cherokee County,45021,2012,55822,141.9197588,,
SC,Cherokee County,45021,2013,56061,142.52738344,,
SC,Cherokee County,45021,2014,56358,143.28246509,,
SC,Cherokee County,45021,2015,56511,143.67144655,,
SC,Cherokee County,45021,2016,56683,144.1087329,,
SC,Cherokee County,45021,2017,56925,144.72398462,,
SC,Cherokee County,45021,2018,57078,145.11296609,,
SC,Chester County,45023,2010,33153,57.095720398,,
SC,Chester County,45023,2011,32869,56.60661882,,
SC,Chester County,45023,2012,32692,56.301791429,,
SC,Chester County,45023,2013,32729,56.365512409,,
SC,Chester County,45023,2014,32432,55.854022379,,
SC,Chester County,45023,2015,32395,55.790301399,,
SC,Chester County,45023,2016,32269,55.573305629,,
SC,Chester County,45023,2017,32285,55.600860647,,
SC,Chester County,45023,2018,32251,55.542306233,,
SC,Chesterfield County,45025,2010,46624,58.35626151,,
SC,Chesterfield County,45025,2011,46503,58.204813594,,
SC,Chesterfield County,45025,2012,46079,57.67412007,,
SC,Chesterfield County,45025,2013,46131,57.739205124,,
SC,Chesterfield County,45025,2014,46161,57.776754195,,
SC,Chesterfield County,45025,2015,46156,57.770496016,,
SC,Chesterfield County,45025,2016,46127,57.734198582,,
SC,Chesterfield County,45025,2017,45920,57.475109998,,
SC,Chesterfield County,45025,2018,45754,57.267338477,,
SC,Clarendon County,45027,2010,34950,57.582032764,,
SC,Clarendon County,45027,2011,34684,57.143783244,,
SC,Clarendon County,45027,2012,34325,56.552311148,,
SC,Clarendon County,45027,2013,34272,56.464990755,,
SC,Clarendon County,45027,2014,34181,56.315063288,,
SC,Clarendon County,45027,2015,33978,55.980609707,,
SC,Clarendon County,45027,2016,34227,56.390850798,,
SC,Clarendon County,45027,2017,34000,56.016855908,,
SC,Clarendon County,45027,2018,33700,55.522589532,,
SC,Colleton County,45029,2010,38896,36.816590742,,
SC,Colleton County,45029,2011,38454,36.398220393,,
SC,Colleton County,45029,2012,38116,36.078290126,,
SC,Colleton County,45029,2013,37678,35.663705933,,
SC,Colleton County,45029,2014,37540,35.533083516,,
SC,Colleton County,45029,2015,37452,35.449788062,,
SC,Colleton County,45029,2016,37596,35.586089715,,
SC,Colleton County,45029,2017,37594,35.584196636,,
SC,Colleton County,45029,2018,37660,35.646668227,,
SC,Darlington County,45031,2010,68521,122.21998216,,
SC,Darlington County,45031,2011,68162,121.57963871,,
SC,Darlington County,45031,2012,68055,121.38878426,,
SC,Darlington County,45031,2013,67810,120.95178106,,
SC,Darlington County,45031,2014,67654,120.67352597,,
SC,Darlington County,45031,2015,67519,120.4327283,,
SC,Darlington County,45031,2016,67259,119.96896981,,
SC,Darlington County,45031,2017,67033,119.56585666,,
SC,Darlington County,45031,2018,66802,119.15382508,,
SC,Dillon County,45033,2010,32077,79.189753646,,
SC,Dillon County,45033,2011,31747,78.375069645,,
SC,Dillon County,45033,2012,31529,77.836884457,,
SC,Dillon County,45033,2013,31410,77.543104468,,
SC,Dillon County,45033,2014,31298,77.266605656,,
SC,Dillon County,45033,2015,31165,76.938263316,,
SC,Dillon County,45033,2016,30743,75.89645529,,
SC,Dillon County,45033,2017,30551,75.422457326,,
SC,Dillon County,45033,2018,30599,75.540956817,,
SC,Dorchester County,45035,2010,137057,241.04548657,,
SC,Dorchester County,45035,2011,140167,246.51511938,,
SC,Dorchester County,45035,2012,142632,250.85037496,,
SC,Dorchester County,45035,2013,145571,256.01926589,,
SC,Dorchester County,45035,2014,148791,261.68235838,,
SC,Dorchester County,45035,2015,152854,268.82805551,,
SC,Dorchester County,45035,2016,156199,274.71098855,,
SC,Dorchester County,45035,2017,158881,279.42788732,,
SC,Dorchester County,45035,2018,160647,282.53379456,,
SC,Edgefield County,45037,2010,26973,53.864076229,,
SC,Edgefield County,45037,2011,26898,53.714304023,,
SC,Edgefield County,45037,2012,26559,53.037333651,,
SC,Edgefield County,45037,2013,26561,53.041327576,,
SC,Edgefield County,45037,2014,26644,53.207075484,,
SC,Edgefield County,45037,2015,26767,53.452701902,,
SC,Edgefield County,45037,2016,26609,53.137181788,,
SC,Edgefield County,45037,2017,26772,53.462686716,,
SC,Edgefield County,45037,2018,27052,54.021836286,,
SC,Fairfield County,45039,2010,23841,34.739557693,,
SC,Fairfield County,45039,2011,23571,34.346131218,,
SC,Fairfield County,45039,2012,23407,34.107161063,,
SC,Fairfield County,45039,2013,23199,33.804076965,,
SC,Fairfield County,45039,2014,23027,33.553449729,,
SC,Fairfield County,45039,2015,22878,33.336336601,,
SC,Fairfield County,45039,2016,22643,32.993909854,,
SC,Fairfield County,45039,2017,22612,32.948738666,,
SC,Fairfield County,45039,2018,22402,32.642740297,,
SC,Florence County,45041,2010,137140,171.31570173,,
SC,Florence County,45041,2011,137628,171.9253128,,
SC,Florence County,45041,2012,137996,172.38501951,,
SC,Florence County,45041,2013,138185,172.62111888,,
SC,Florence County,45041,2014,138791,173.37813591,,
SC,Florence County,45041,2015,138740,173.31442656,,
SC,Florence County,45041,2016,138600,173.13953813,,
SC,Florence County,45041,2017,138513,173.03085747,,
SC,Florence County,45041,2018,138159,172.5886396,,
SC,Georgetown County,45043,2010,60347,74.146814634,,
SC,Georgetown County,45043,2011,60188,73.951455403,,
SC,Georgetown County,45043,2012,60258,74.037462612,,
SC,Georgetown County,45043,2013,60501,74.336030494,,
SC,Georgetown County,45043,2014,60850,74.764837863,,
SC,Georgetown County,45043,2015,61483,75.542588764,,
SC,Georgetown County,45043,2016,61604,75.691258368,,
SC,Georgetown County,45043,2017,61841,75.982454203,,
SC,Georgetown County,45043,2018,62249,76.483753363,,
SC,Greenville County,45045,2010,452672,576.60641792,,
SC,Greenville County,45045,2011,458817,584.43382152,,
SC,Greenville County,45045,2012,465966,593.54010439,,
SC,Greenville County,45045,2013,472938,602.42092747,,
SC,Greenville County,45045,2014,481436,613.24554516,,
SC,Greenville County,45045,2015,490860,625.24968698,,
SC,Greenville County,45045,2016,498949,635.55332695,,
SC,Greenville County,45045,2017,506552,645.23790783,,
SC,Greenville County,45045,2018,514213,654.99636819,,
SC,Greenwood County,45047,2010,69788,153.47298408,,
SC,Greenwood County,45047,2011,69865,153.6423172,,
SC,Greenwood County,45047,2012,69983,153.90181471,,
SC,Greenwood County,45047,2013,69850,153.60933023,,
SC,Greenwood County,45047,2014,69701,153.28165964,,
SC,Greenwood County,45047,2015,70010,153.96119125,,
SC,Greenwood County,45047,2016,70280,154.55495674,,
SC,Greenwood County,45047,2017,70587,155.23009009,,
SC,Greenwood County,45047,2018,70741,155.56875633,,
SC,Hampton County,45049,2010,21072,37.630272686,,
SC,Hampton County,45049,2011,20793,37.132035875,,
SC,Hampton County,45049,2012,20735,37.028459764,,
SC,Hampton County,45049,2013,20385,36.403431506,,
SC,Hampton County,45049,2014,20426,36.476649102,,
SC,Hampton County,45049,2015,19966,35.655183393,,
SC,Hampton County,45049,2016,19793,35.346240854,,
SC,Hampton County,45049,2017,19501,34.824788708,,
SC,Hampton County,45049,2018,19351,34.556919455,,
SC,Horry County,45051,2010,270257,238.38872645,,
SC,Horry County,45051,2011,275375,242.90322006,,
SC,Horry County,45051,2012,281217,248.05634076,,
SC,Horry County,45051,2013,288733,254.68606605,,
SC,Horry County,45051,2014,297708,262.60274839,,
SC,Horry County,45051,2015,308956,272.52440221,,
SC,Horry County,45051,2016,321112,283.24698612,,
SC,Horry County,45051,2017,332651,293.42532568,,
SC,Horry County,45051,2018,344147,303.56573573,,
SC,Jasper County,45053,2010,24931,38.053195523,,
SC,Jasper County,45053,2011,25278,38.582835683,,
SC,Jasper County,45053,2012,25716,39.251372831,,
SC,Jasper County,45053,2013,26316,40.167177144,,
SC,Jasper County,45053,2014,26675,40.715133391,,
SC,Jasper County,45053,2015,27428,41.864467803,,
SC,Jasper County,45053,2016,28029,42.781798456,,
SC,Jasper County,45053,2017,28398,43.345018108,,
SC,Jasper County,45053,2018,28971,44.219611226,,
SC,Kershaw County,45055,2010,61706,84.939344532,,
SC,Kershaw County,45055,2011,62120,85.509222479,,
SC,Kershaw County,45055,2012,62290,85.743230332,,
SC,Kershaw County,45055,2013,62592,86.1589384,,
SC,Kershaw County,45055,2014,63189,86.980718919,,
SC,Kershaw County,45055,2015,63648,87.612540122,,
SC,Kershaw County,45055,2016,64283,88.486628278,,
SC,Kershaw County,45055,2017,65092,89.600230355,,
SC,Kershaw County,45055,2018,65592,90.288488745,,
SC,Lancaster County,45057,2010,76972,140.1865653,,
SC,Lancaster County,45057,2011,77846,141.77835267,,
SC,Lancaster County,45057,2012,79322,144.4665428,,
SC,Lancaster County,45057,2013,80661,146.90521934,,
SC,Lancaster County,45057,2014,83446,151.977448,,
SC,Lancaster County,45057,2015,86322,157.21541196,,
SC,Lancaster County,45057,2016,89957,163.83571759,,
SC,Lancaster County,45057,2017,92624,168.69303674,,
SC,Lancaster County,45057,2018,95380,173.71244866,,
SC,Laurens County,45059,2010,66526,93.205350593,,
SC,Laurens County,45059,2011,66467,93.122689443,,
SC,Laurens County,45059,2012,66244,92.810258316,,
SC,Laurens County,45059,2013,66185,92.727597165,,
SC,Laurens County,45059,2014,66510,93.18293401,,
SC,Laurens County,45059,2015,66474,93.132496698,,
SC,Laurens County,45059,2016,66656,93.387485331,,
SC,Laurens County,45059,2017,66915,93.750353771,,
SC,Laurens County,45059,2018,66994,93.86103565,,
SC,Lee County,45061,2010,19209,46.830170446,,
SC,Lee County,45061,2011,18872,46.008588508,,
SC,Lee County,45061,2012,18619,45.391792573,,
SC,Lee County,45061,2013,18368,44.779872495,,
SC,Lee County,45061,2014,18326,44.677479494,,
SC,Lee County,45061,2015,17798,43.390253194,,
SC,Lee County,45061,2016,17495,42.651560828,,
SC,Lee County,45061,2017,17267,42.095713108,,
SC,Lee County,45061,2018,17142,41.790972033,,
SC,Lexington County,45063,2010,263334,376.73489726,,
SC,Lexington County,45063,2011,266311,380.99389833,,
SC,Lexington County,45063,2012,269784,385.96249448,,
SC,Lexington County,45063,2013,273249,390.91964555,,
SC,Lexington County,45063,2014,277446,396.9240216,,
SC,Lexington County,45063,2015,281779,403.12296405,,
SC,Lexington County,45063,2016,286503,409.88128487,,
SC,Lexington County,45063,2017,290818,416.05447588,,
SC,Lexington County,45063,2018,295032,422.08317273,,
SC,McCormick County,45065,2010,10213,28.43824002,,
SC,McCormick County,45065,2011,10018,27.895259817,,
SC,McCormick County,45065,2012,9928,27.64465357,,
SC,McCormick County,45065,2013,9878,27.505427877,,
SC,McCormick County,45065,2014,9812,27.321649963,,
SC,McCormick County,45065,2015,9661,26.901188371,,
SC,McCormick County,45065,2016,9578,26.67007372,,
SC,McCormick County,45065,2017,9567,26.639444068,,
SC,McCormick County,45065,2018,9410,26.202275392,,
SC,Marion County,45067,2010,32959,67.365261541,,
SC,Marion County,45067,2011,32780,66.999401478,,
